#,head_p,head_y,head_r,gaze_x,gaze_y,diameter_l,diameter_r,open_l,open_r,gvd,act,qoe,quality,cyb,fat,imm
0,0.49786332,0.51544958,0.50224239,0.50836928,0.50028057,7.23533252,7.29348111,1,1,1276.12447495,1,4,original,low,low,high
44,0.5855596,0.39567471,0.50792626,0.56960312,0.46559998,7.39496344,7.40127668,1,1,356.48099719,1
45,0.55473881,0.39962581,0.50599989,0.60820412,0.44696576,6.95786222,6.98384796,1,1,104.01088926,1
46,0.54392763,0.39786633,0.52041265,0.62367131,0.44201012,7.26902757,7.27000263,1,1,418.96921499,1
47,0.5352893,0.42366772,0.51756819,0.5817367,0.44835327,7.18224124,7.18831078,1,1,112.50059894,1
48,0.53879267,0.41789748,0.50743778,0.60385326,0.46935907,7.28993942,7.35839195,1,1,328.21912807,1
49,0.53879065,0.41827547,0.50732823,0.57864443,0.46778782,6.90443625,6.95463648,1,1,1564.33732942,1
50,0.56501634,0.38674996,0.53341884,0.5424386,0.48787723,7.34821326,7.35127757,1,1,1578.80901696,1
51,0.55597601,0.37733397,0.5161537,0.57909255,0.46829603,7.36655341,7.39567975,1,1,1580.93171818,1
52,0.52888136,0.39777304,0.53159375,0.61271591,0.44893083,7.39891286,7.41675798,1,1,101.94436193,1
53,0.52253525,0.41079243,0.51795954,0.64531677,0.44591851,7.17067071,7.22237837,1,1,100.3933005,1
54,0.52558281,0.40722205,0.53420731,0.65218314,0.45837306,7.11537456,7.12172722,1,1,294.5463867,1
55,0.52534124,0.40875789,0.53406904,0.68870281,0.47903219,7.25133178,7.3158076,1,1,109.52801953,1
56,0.56997006,0.39188984,0.54630326,0.70905388,0.49547537,7.31994666,7.32167276,1,1,547.06962501,1
57,0.55681978,0.40510345,0.54255252,0.66487595,0.47559832,7.31440528,7.34081252,1,1,701.45601475,1
58,0.54723176,0.42644505,0.55119213,0.6216074,0.4658329,7.17172074,7.19960266,1,1,742.98487333,1
59,0.54485601,0.42050017,0.54491703,0.5827988,0.48490768,6.99228004,7.00893361,1,1,923.34099827,1
60,0.52119742,0.44345574,0.55799398,0.54716737,0.50438576,7.17394011,7.17683668,1,1,149.97548599,1
61,0.52136807,0.44244744,0.55801678,0.50676331,0.51794413,7.06668118,7.06822919,1,1,109.41588827,1
62,0.58714322,0.43669869,0.58381979,0.47605945,0.53751462,7.227153,7.2312828,1,1,110.89037004,1
63,0.58716254,0.43368802,0.55263937,0.43675575,0.55676281,7.21532292,7.22791215,1,1,110.55637446,1
64,0.56533867,0.46055344,0.56664256,0.39865644,0.57561068,7.09395088,7.14331707,1,1,100.00537391,1
65,0.55555624,0.46255016,0.56633266,0.41958608,0.57452105,7.48641155,7.53214291,1,1,1561.75492692,1
66,0.54653344,0.48031644,0.55102786,0.38129313,0.56769302,7.31945754,7.37419829,1,1,100.00154831,1
67,0.54633206,0.47987894,0.55085985,0.4236656,0.58297898,7.22165941,7.28265837,1,1,132.89438119,1
68,0.52261634,0.46213656,0.55133465,0.42143053,0.60122774,7.2962643,7.33586647,1,1,1476.59147668,1
69,0.53862246,0.46747254,0.55617841,0.44076392,0.58058788,7.27174996,7.27583347,1,1,990.34324759,1
70,0.52949723,0.44720639,0.57434724,0.48120025,0.59897607,6.95095008,7.0193695,1,1,1584.8377094,1
71,0.52933574,0.46045539,0.55789762,0.51849307,0.61626311,7.35352795,7.40865255,1,1,984.4152517,1
72,0.50708986,0.4538096,0.56618309,0.47846631,0.59393788,7.28432068,7.29011057,1,1,1584.81519566,1
73,0.51459613,0.44924308,0.54118346,0.44217529,0.61205783,6.97148307,6.99206764,1,1,152.60127106,1
74,0.51459199,0.44919951,0.54132752,0.4825188,0.59972376,7.04375058,7.10604456,1,1,107.27364596,1
75,0.59265645,0.43943274,0.55225657,0.4429109,0.58072545,7.18280863,7.2284612,1,1,1570.00055982,1
76,0.58617975,0.44143398,0.54499318,0.40720076,0.55911124,7.35882665,7.37501417,1,1,116.54697502,1
77,0.56123146,0.46644571,0.56145095,0.43945179,0.57313737,6.98955237,7.03563185,1,1,1157.44533674,1
78,0.5451103,0.45921387,0.55374277,0.43208845,0.55226202,7.29971932,7.32419619,1,1,100.00003854,1
79,0.53348268,0.48935757,0.55257532,0.47118868,0.55423533,7.46507979,7.46817645,1,1,100.00077522,1
80,0.53353453,0.4895258,0.55257035,0.51176179,0.57313995,7.09473378,7.11544168,1,1,100.12038024,1
81,0.56890998,0.46971158,0.57381089,0.4720872,0.55246331,7.31057024,7.36162234,1,1,1506.90668071,1
82,0.56603154,0.4760725,0.56117661,0.48673692,0.56723002,7.20638513,7.2633193,1,1,1313.57697315,1
83,0.55081891,0.48036179,0.57272386,0.52700149,0.5599081,7.22650739,7.22894753,1,1,1584.86979782,1
84,0.56086928,0.48156543,0.54702189,0.53497922,0.53878186,7.12430979,7.16875324,1,1,1516.12872929,1
85,0.54486152,0.48983669,0.55299375,0.49441607,0.55800511,7.13136336,7.14762235,1,1,1458.35808637,1
86,0.54503322,0.48971775,0.55321829,0.53436148,0.53750469,7.25910922,7.31643491,1,1,1584.82891899,1
87,0.53851623,0.43553768,0.57448179,0.55271967,0.54288609,7.30663382,7.32927216,1,1,1579.57682047,1
88,0.52926739,0.43780358,0.55066382,0.53124064,0.56134384,7.15832344,7.21237532,1,1,1379.3913745,1
89,0.51980744,0.44748779,0.557561,0.56873957,0.54050438,7.21654061,7.2611373,1,1,121.79711523,1
90,0.50330262,0.44095627,0.55386548,0.58048662,0.55966993,7.36528523,7.40705653,1,1,1180.08848715,1
91,0.49970089,0.46526095,0.57261221,0.61877134,0.53985817,7.22924097,7.27344152,1,1,1446.24640952,1
92,0.49986926,0.46525953,0.57240421,0.57719528,0.55899103,7.16302077,7.1665533,1,1,1539.3500017,1
93,0.5513849,0.46784711,0.58138748,0.60184242,0.53851708,6.95766581,7.01330489,1,1,1584.88531464,1
94,0.53707796,0.49706229,0.574097,0.63980486,0.55725101,7.40363194,7.45793748,1,1,100.00947399,1
95,0.53001542,0.50747534,0.57537678,0.59766691,0.53614127,7.24802152,7.30618883,1,1,100.00564907,1
96,0.5367501,0.50642787,0.56846049,0.56217969,0.52912954,7.04703491,7.09323934,1,1,1518.70841708,1
97,0.54053822,0.51839704,0.56869748,0.60092054,0.51492726,6.99077039,7.00634234,1,1,1566.65594137,1
98,0.54047637,0.51736342,0.56856329,0.63213825,0.49482573,7.12385564,7.16141998,1,1,1399.22943328,1
99,0.5688118,0.47330605,0.57622068,0.6668755,0.47492922,7.23719805,7.27900224,1,1,100.12590551,1
100,0.54002138,0.47634586,0.57050381,0.6433705,0.45553021,7.08725696,7.11283168,1,1,111.70219846,1
101,0.53051438,0.48837022,0.55597253,0.67995113,0.43677182,7.43986769,7.44978509,1,1,1584.7191823,1
102,0.50559216,0.50671511,0.57595791,0.69014649,0.4305529,6.94023911,6.95594618,1,1,103.838192,1
103,0.52280061,0.50586982,0.56978584,0.64661506,0.41912737,7.0708137,7.1053612,1,1,114.56278599,1
104,0.52245513,0.5053224,0.56989848,0.67952254,0.40099798,7.22544808,7.27423107,1,1,397.25458886,1
105,0.57141827,0.50471264,0.57105411,0.68922759,0.38298495,7.21769757,7.24374996,1,1,233.73122992,1
106,0.55974797,0.5074162,0.58884786,0.72525466,0.3896358,7.17328602,7.22795143,1,1,1548.79996953,1
107,0.55575972,0.51745922,0.58334132,0.76074674,0.37186244,7.27026295,7.31219796,1,1,246.30236882,1
108,0.55910938,0.53027911,0.57642148,0.7634408,0.39442227,7.08028412,7.10738613,1,1,106.17784467,1
109,0.54892395,0.53594216,0.56483331,0.71863966,0.41653351,7.50892012,7.5204647,1,1,100.39436664,1
110,0.54895728,0.53644831,0.56456726,0.67436047,0.43820059,7.16354485,7.20268935,1,1,103.81226584,1
111,0.54997267,0.50103862,0.59454389,0.63091104,0.45943644,7.14183843,7.21253487,1,1,1206.82318386,1
112,0.54609712,0.50379698,0.56537331,0.66821645,0.48024723,7.34983281,7.38825915,1,1,128.48868864,1
113,0.52832422,0.5026095,0.57208989,0.62519995,0.49730998,7.00412896,7.05256519,1,1,100.03028815,1
114,0.52927825,0.49802475,0.5655506,0.583574,0.51185326,7.17943055,7.22459053,1,1,211.66256564,1
115,0.50047633,0.50299499,0.55702889,0.54190574,0.52109111,7.21102309,7.23852972,1,1,1584.8911617,1
116,0.51014676,0.50563205,0.56972993,0.51224491,0.53987252,7.44155973,7.50690085,1,1,1574.58166089,1
117,0.51022723,0.50604126,0.56966488,0.53316665,0.54832915,7.25904816,7.3080291,1,1,1535.62398675,1
118,0.52396041,0.48364022,0.56245454,0.57001451,0.56654798,7.24483766,7.29903061,1,1,1006.02862923,1
119,0.5009062,0.49168936,0.5615214,0.5844721,0.54535812,6.83976974,6.84819497,1,1,209.51203001,1
120,0.48655132,0.48775327,0.53439465,0.62251033,0.52445096,7.38304258,7.44969367,1,1,107.70323717,1
121,0.49440507,0.50294997,0.52809132,0.63891663,0.5405969,7.41002531,7.41211753,1,1,100.22471339,1
122,0.49447741,0.50326309,0.52813128,0.59669306,0.51981407,7.53106002,7.57675335,1,1,100.05900308,1
123,0.48247464,0.55282444,0.53865823,0.55527226,0.53361991,7.01783184,7.03247489,1,1,101.74242156,1
124,0.49085269,0.53820181,0.53233208,0.51434616,0.51334549,7.02956744,7.06234907,1,1,1369.7667085,1
125,0.50896753,0.53108807,0.52904956,0.47405988,0.50330953,7.01323987,7.06354624,1,1,1509.99924212,1
126,0.49207033,0.51755643,0.54848167,0.51040514,0.52324171,7.60137596,7.67015194,1,1,100.62052679,1
127,0.49605508,0.5161204,0.53020586,0.47023629,0.53941292,7.32194207,7.32832745,1,1,1297.38425448,1
128,0.49623548,0.51715754,0.5305487,0.43101226,0.52101585,7.05626179,7.12322236,1,1,100.02772662,1
129,0.47603329,0.52368234,0.543667,0.4602078,0.5397751,7.50272825,7.55597928,1,1,1000.90496808,1
130,0.488691,0.52330229,0.54018729,0.45650493,0.51990099,7.41319787,7.43579848,1,1,100.20601436,1
131,0.49560079,0.51491655,0.54060775,0.46592181,0.49951282,7.04102794,7.0480773,1,1,102.07622749,1
132,0.49953478,0.51775371,0.53742245,0.45881539,0.50976731,7.37899345,7.43834706,1,1,1399.35711003,1
133,0.49414292,0.49159998,0.53892598,0.41963926,0.52894015,7.37569433,7.40983298,1,1,100.01467736,1
134,0.50898652,0.50670458,0.54543092,0.46082009,0.51023819,7.18925393,7.25015431,1,1,777.69305786,1
135,0.50942191,0.5059328,0.54516957,0.50160301,0.52978081,6.91867998,6.97660783,1,1,1584.89308281,1
136,0.4649393,0.50548126,0.55425492,0.46162483,0.54918517,7.29698032,7.305601,1,1,139.89823932,1
137,0.48228178,0.50937955,0.57305469,0.42594141,0.56816152,7.41419063,7.48130895,1,1,256.29374462,1
138,0.4950956,0.49099857,0.54285876,0.38777053,0.57011237,7.03631349,7.10196015,1,1,1306.45429396,1
139,0.49012851,0.48328575,0.5682575,0.41147374,0.58316789,7.22186409,7.27852773,1,1,1381.26550037,1
140,0.48867087,0.48567324,0.56398194,0.45267132,0.5656236,6.95658795,6.97477567,1,1,100.01357046,1
141,0.4887956,0.48630803,0.56416412,0.47367946,0.54431238,7.16067551,7.19461319,1,1,1584.86885659,1
142,0.53265798,0.55611789,0.57318545,0.51396372,0.52345148,7.26558614,7.30221354,1,1,100.51862341,1
143,0.53448964,0.54991511,0.5553228,0.47368498,0.5053836,7.18162095,7.24196537,1,1,170.31009917,1
144,0.54210424,0.55784147,0.56777513,0.51263463,0.4855983,7.48605928,7.54096882,1,1,1584.23280566,1
145,0.55643565,0.55721397,0.52918764,0.49710403,0.47163854,7.20714301,7.22148388,1,1,100.00789812,1
146,0.57404912,0.53851856,0.52779431,0.45717108,0.45862832,7.24784598,7.29741189,1,1,109.37896132,1
147,0.57424524,0.53862847,0.52779821,0.49489911,0.45280161,7.35507809,7.3730548,1,1,100.00199544,1
148,0.54827286,0.48067899,0.54475107,0.53500066,0.47374557,7.28416168,7.31213996,1,1,1584.66180138,1
149,0.55252276,0.48683823,0.54882476,0.57415512,0.49424274,7.18148395,7.22094459,1,1,209.9935554,1
150,0.54422547,0.47177424,0.54491443,0.59876745,0.50964007,7.17911338,7.19539299,1,1,1581.42682378,1
151,0.53132349,0.49323685,0.53361718,0.63470089,0.52943389,7.14401868,7.16203442,1,1,222.79830151,1
152,0.52393812,0.47982297,0.53635113,0.59534305,0.52929991,7.09894794,7.09916859,1,1,1321.96379107,1
153,0.53318845,0.48211723,0.52408006,0.60745329,0.51034218,7.39927792,7.47081163,1,1,118.8479582,1
154,0.5331456,0.48210171,0.52412835,0.56532593,0.52974489,6.96722613,7.00397023,1,1,818.16706206,1
155,0.5320826,0.43144909,0.53902973,0.59374043,0.50932955,7.26311444,7.29971809,1,1,1583.63922632,1
156,0.51906877,0.42554005,0.54261957,0.55186718,0.52901264,7.4628346,7.532708,1,1,122.97250165,1
157,0.52035462,0.43001321,0.54888115,0.51082985,0.51021702,7.33203169,7.34366564,1,1,1584.5222945,1
158,0.50175269,0.44473674,0.53196415,0.55016304,0.52832261,7.09810837,7.15683983,1,1,100.00198502,1
159,0.50990637,0.4500638,0.52953588,0.50916389,0.5079888,7.37425823,7.40335276,1,1,117.18686684,1
160,0.51033112,0.45099406,0.52934055,0.53160235,0.52741366,7.30699495,7.36185265,1,1,100.17943145,1
161,0.48325644,0.41849017,0.53627434,0.49268589,0.53194868,7.34526514,7.39709417,1,1,1285.37384579,1
162,0.49213638,0.40664128,0.52500145,0.46010962,0.51131224,7.24223574,7.27152834,1,1,100.00904092,1
163,0.46968822,0.41727461,0.53900376,0.47102592,0.4940983,7.16344865,7.18143696,1,1,100.13279943,1
164,0.48008267,0.41699155,0.52958895,0.4353383,0.47422275,7.3996095,7.41162284,1,1,493.53176951,1
165,0.47994309,0.41689086,0.52960336,0.47662686,0.4547721,7.06389592,7.10075768,1,1,272.58801851,1
166,0.54338301,0.44276088,0.52999565,0.51656431,0.47565833,7.33695332,7.39584606,1,1,597.23299346,1
167,0.56018923,0.45237694,0.53154199,0.55593119,0.49612653,7.71370056,7.73746295,1,1,1425.27664735,1
168,0.52901561,0.46364124,0.54013122,0.58874332,0.51215498,7.22191342,7.23714501,1,1,219.18556996,1
169,0.54771558,0.48229484,0.53370291,0.62696334,0.53087036,7.30138269,7.31328253,1,1,1577.50587632,1
170,0.53527475,0.47942746,0.54455741,0.58442905,0.53043812,7.51155432,7.53372234,1,1,125.40466949,1
171,0.5191447,0.47302983,0.54997246,0.62238555,0.50988282,7.28498247,7.31365019,1,1,1386.6345369,1
172,0.51901776,0.47229781,0.5499086,0.65988981,0.52589819,7.09193391,7.15624202,1,1,100.01882104,1
173,0.5240155,0.42346885,0.54663915,0.6362191,0.54535019,7.33168723,7.33441836,1,1,1037.0240069,1
174,0.50791572,0.4416818,0.55046701,0.59845685,0.54801363,7.2026947,7.2482073,1,1,470.97169988,1
175,0.49813784,0.44207787,0.54246456,0.55651113,0.52792329,7.47151458,7.52027671,1,1,1579.92980973,1
176,0.50209973,0.44695819,0.54814485,0.59532801,0.54633113,7.28256824,7.29330703,1,1,100.06015396,1
177,0.50118908,0.46528813,0.52966136,0.6123047,0.55746049,7.10008055,7.15581619,1,1,100.00046703,1
178,0.50141697,0.46623989,0.52949312,0.6165077,0.5763105,7.16942576,7.22093296,1,1,460.55804548,1
179,0.56279941,0.47917011,0.55773762,0.58919192,0.55502234,7.39878959,7.44811629,1,1,128.3511314,1
180,0.5734321,0.47636649,0.54317333,0.54740974,0.53740127,7.34639395,7.34923578,1,1,103.70138325,1
181,0.56259379,0.50022065,0.54074151,0.58645335,0.51688858,7.16685489,7.23130846,1,1,746.6792356,1
182,0.54612564,0.49191826,0.53822007,0.56614291,0.50096365,7.27873205,7.28964744,1,1,1394.16103379,1
183,0.54364645,0.51737361,0.54858095,0.52487741,0.48462095,7.34031571,7.40366203,1,1,101.20367231,1
184,0.52682541,0.52079374,0.54499608,0.48555206,0.46492878,7.46405112,7.53167512,1,1,102.65959979,1
185,0.52700512,0.52097603,0.54496977,0.52584062,0.47882117,7.10876376,7.13902333,1,1,931.1293875,1
186,0.49848999,0.49950678,0.55103913,0.48735882,0.45927015,7.25791346,7.26136472,1,1,113.05713766,1
187,0.50352236,0.4880845,0.54506419,0.52759644,0.48000003,7.18656863,7.19786941,1,1,219.11323352,1
188,0.50307092,0.47672546,0.55128062,0.48961304,0.46054885,7.24030384,7.24753324,1,1,1582.54659565,1
189,0.49206007,0.47801606,0.56590711,0.44982577,0.48101597,7.20631066,7.24395801,1,1,100.64813188,1
190,0.50120671,0.48579313,0.53851704,0.41779667,0.46766193,7.30671909,7.34098466,1,1,101.47385838,1
191,0.50131999,0.48520289,0.53849344,0.38209706,0.44841373,6.96998974,7.02397394,1,1,385.23722161,1
192,0.53112084,0.53220241,0.50005185,0.42437801,0.46941641,7.87809146,7.89514355,1,1,100.00387676,1
193,0.51717817,0.52241515,0.45806295,0.38589092,0.45074276,6.60761985,6.65296262,1,1,1564.19511316,1
194,0.5232382,0.53470506,0.41617419,0.34819437,0.46974435,7.18475498,7.20113267,1,1,100.0076792,1
195,0.55560316,0.52216345,0.3978516,0.35498337,0.49002367,7.03916398,7.10079069,1,1,1570.32359651,1
196,0.55558805,0.52205276,0.39783162,0.39091559,0.47764205,7.10906257,7.17148169,1,1,1316.73632056,1
197,0.54276161,0.49520482,0.41469097,0.35340073,0.48870392,7.14283214,7.19472291,1,1,100.0544552,1
198,0.53209575,0.47571655,0.40858979,0.31633416,0.47115356,6.87911406,6.94076257,1,1,112.40820988,1
199,0.53993153,0.49780273,0.42246154,0.34801488,0.45226114,7.18767235,7.20103529,1,1,100.01541139,1
200,0.52146784,0.49591339,0.43352954,0.3110551,0.44788955,7.10074997,7.16602239,1,1,102.94508467,1
201,0.5161916,0.48670592,0.42408853,0.2751201,0.43381167,7.01020785,7.04713033,1,1,599.797711,1
202,0.51585462,0.48617011,0.42403225,0.24204488,0.43955228,7.37646837,7.42716979,1,1,778.07543719,1
203,0.59094549,0.47979783,0.44501088,0.20734619,0.42116069,7.09699459,7.14615527,1,1,100.07525685,1
204,0.56562874,0.49811537,0.45672853,0.17525543,0.43275293,7.34680356,7.38675766,1,1,104.31828013,1
205,0.55119625,0.51419815,0.46073811,0.14627815,0.41409925,7.18759982,7.24824204,1,1,887.35450924,1
206,0.55545005,0.5154096,0.44704159,0.16844113,0.39950341,7.35669648,7.40958844,1,1,100.05653932,1
207,0.54836906,0.52329726,0.45264666,0.20774698,0.38203543,7.18456323,7.1860637,1,1,1450.10265383,1
208,0.54823838,0.52226686,0.45253744,0.1735928,0.39816689,7.10188622,7.11349974,1,1,240.04111678,1
209,0.53710503,0.46603788,0.46910284,0.14014632,0.42018704,7.45540522,7.48604374,1,1,100.54151683,1
210,0.55178935,0.4760858,0.45809405,0.15081732,0.43382978,7.27848718,7.28595534,1,1,606.402117,1
211,0.52537749,0.4829894,0.47790288,0.17228105,0.45469021,7.375511,7.42317114,1,1,648.28253166,1
212,0.50984227,0.4893458,0.47231224,0.17044841,0.47559616,7.55395496,7.57076946,1,1,110.57447585,1
213,0.51396923,0.49206624,0.48882946,0.1370411,0.49600928,6.92972518,6.98122967,1,1,108.52006218,1
214,0.5064592,0.49887019,0.47700288,0.17154174,0.51509943,7.1898215,7.25119585,1,1,713.93753918,1
215,0.50683974,0.49898731,0.47706545,0.2174241,0.53478701,7.08784168,7.14046615,1,1,1584.88539489,1
216,0.50034158,0.45651751,0.50008534,0.21458569,0.54727175,7.03674668,7.07760533,1,1,100.39817142,1
217,0.50492869,0.46151183,0.49882831,0.26027467,0.53402346,7.13011407,7.16539021,1,1,112.17835118,1
218,0.48355576,0.46327472,0.50938225,0.2325872,0.52228993,6.99702996,7.03164579,1,1,1478.5969039,1
219,0.46777411,0.46475862,0.49166122,0.27793539,0.54158997,7.01005568,7.01512247,1,1,1389.33393114,1
220,0.46319008,0.46628492,0.49416019,0.24584122,0.53348361,6.98570785,7.02643851,1,1,100.00147896,1
221,0.46279087,0.46526466,0.49416203,0.21103761,0.51281463,7.38887473,7.44047781,1,1,109.85973118,1
222,0.47620608,0.56109311,0.4989893,0.23089412,0.49268228,7.44681378,7.46654166,1,1,1053.36537052,1
223,0.49986513,0.55002942,0.51966299,0.1963248,0.5128275,7.45373361,7.47351229,1,1,1577.28118087,1
224,0.51843685,0.52490828,0.49659584,0.24222445,0.49361885,7.28007134,7.33233105,1,1,1584.83138977,1
225,0.51596284,0.51728651,0.52229642,0.22696215,0.50718641,7.51052794,7.58105477,1,1,106.08732105,1
226,0.53869933,0.51815845,0.52352967,0.27186935,0.48850467,7.11989163,7.1770361,1,1,114.59459316,1
227,0.53867847,0.51837081,0.52342778,0.31508798,0.46910341,7.5589196,7.55915382,1,1,101.02967234,1
228,0.51561391,0.47799924,0.53103366,0.27999226,0.4565341,6.89707243,6.9401462,1,1,1466.22959262,1
229,0.49498144,0.47017131,0.5349838,0.32386691,0.47732017,7.15375469,7.21394437,1,1,102.79430453,1
230,0.50558591,0.46228128,0.52151109,0.2874254,0.49777311,7.10081181,7.14671171,1,1,228.61291034,1
231,0.49470341,0.46396395,0.52198506,0.25178844,0.51705258,7.60284532,7.60318072,1,1,1575.56742594,1
232,0.47645748,0.46448614,0.52350064,0.27395046,0.53668513,7.11241534,7.12757476,1,1,989.41327243,1
233,0.48039277,0.48192382,0.52000349,0.23847221,0.54949948,7.15867279,7.17981618,1,1,114.72786841,1
234,0.48033591,0.48320209,0.52020678,0.28341781,0.53109979,7.19575639,7.24016055,1,1,949.18406746,1
235,0.52774801,0.54224286,0.53130945,0.28330158,0.51398333,7.10262405,7.1328323,1,1,100.00525581,1
236,0.52404305,0.53651147,0.53309573,0.32352935,0.52645814,7.15226929,7.20566558,1,1,207.38769679,1
237,0.5362346,0.53374957,0.53365672,0.30683917,0.50609829,6.65299921,6.70940307,1,1,1396.66749528,1
238,0.55096532,0.52994263,0.53872819,0.35070225,0.49846249,7.46969607,7.53342204,1,1,100.86743568,1
239,0.53203744,0.55836803,0.52383464,0.39367489,0.51798491,7.05175077,7.11300243,1,1,103.15863827,1
240,0.53239866,0.5574133,0.52394389,0.35582233,0.51548308,7.34730692,7.36729429,1,1,104.88842387,1
241,0.51952135,0.53962112,0.54395947,0.32211328,0.49843445,7.30873847,7.32058704,1,1,1537.72151889,1
242,0.5081868,0.54713307,0.52982325,0.28625817,0.48333193,7.04934456,7.06791523,1,1,622.88210572,1
243,0.49001719,0.53687204,0.54337346,0.25179795,0.50195146,7.21502253,7.26726561,1,1,100.00856052,1
244,0.50941661,0.51268689,0.51938772,0.21876217,0.49282226,7.05870467,7.10960983,1,1,898.91076934,1
245,0.49695605,0.53631777,0.54191533,0.18441214,0.47548962,7.18752737,7.20844198,1,1,1533.02352706,1
246,0.48250254,0.5285713,0.53381908,0.23035603,0.4923854,6.87789396,6.91835912,1,1,104.18411857,1
247,0.48267354,0.52859159,0.53363306,0.24944667,0.5077463,7.03181556,7.08379903,1,1,106.1967852,1
248,0.50316141,0.58534917,0.55159166,0.23205121,0.50358562,6.96672849,7.02331588,1,1,1584.37915733,1
249,0.4945684,0.57501089,0.51635618,0.25141782,0.52345109,7.59791544,7.61755374,1,1,197.5401424,1
250,0.50987328,0.55742764,0.52538433,0.21661607,0.5034312,7.01920903,7.07964298,1,1,100.01231133,1
251,0.52685823,0.57366929,0.49969177,0.25567131,0.48561345,6.93451763,6.96643543,1,1,1557.2828304,1
252,0.52708329,0.57393699,0.49949965,0.23266642,0.5058431,7.23156011,7.26846434,1,1,102.0072601,1
253,0.47550983,0.54099198,0.52232843,0.19812512,0.48589499,7.26732996,7.32184884,1,1,1565.30471736,1
254,0.48195233,0.54485257,0.51708026,0.16449501,0.50614676,7.20845164,7.26008025,1,1,110.75002132,1
255,0.49043262,0.54893822,0.5180825,0.21070816,0.48639148,7.46037281,7.50071888,1,1,527.04199824,1
256,0.48136553,0.54778966,0.52763367,0.19268559,0.5045102,7.21414664,7.26242603,1,1,100.01871182,1
257,0.48647733,0.54346473,0.52148525,0.23806531,0.52323504,7.11147685,7.16151993,1,1,196.1005491,1
258,0.48746719,0.54851308,0.51550578,0.20330484,0.52966434,7.22017914,7.26843746,1,1,100.00000449,1
259,0.48765762,0.54933717,0.51525509,0.17190027,0.53194714,7.43552936,7.47165624,1,1,1146.59809895,1
